ID;clade;date;province;district;municipality;village;latitude;longitude;country;source;dataset;host;type;continent;year;identified_as_RABV;major_clade;minor_clade;closest_full_genome_reference_sequence;coverage_N;coverage_P;coverage_M;coverage_G;coverage_L;location;full_name
LC550025;Asian;2019-08-05;Region III;Pampanga;NA;NA;NA;NA;Philippines;Kimitsuki,K., Saito,N., Yamada,K., Nishizono,A.;GenBank;Canis lupus familiaris;N gene;Southeast Asia;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines-RegionIii-Pampanga;LC550025_Canis-lupus-familiaris_2019-08-05_Philippines-RegionIii-Pampanga_NA_NA
LC550026;Asian;2019-07-05;Region III;Pampanga;NA;NA;NA;NA;Philippines;Kimitsuki,K., Saito,N., Yamada,K., Nishizono,A.;GenBank;Canis lupus familiaris;N gene;Southeast Asia;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines-RegionIii-Pampanga;LC550026_Canis-lupus-familiaris_2019-07-05_Philippines-RegionIii-Pampanga_NA_NA
LC550027;Asian;2019-06-21;Region III;Pampanga;NA;NA;NA;NA;Philippines;Kimitsuki,K., Saito,N., Yamada,K., Nishizono,A.;GenBank;Canis lupus familiaris;N gene;Southeast Asia;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines-RegionIii-Pampanga;LC550027_Canis-lupus-familiaris_2019-06-21_Philippines-RegionIii-Pampanga_NA_NA
MK598344;Cosmopolitan;2009;NA;NA;NA;NA;NA;NA;Hungary;Forro,B., Banyai,K.;GenBank;Vulpes vulpes;Genome;Europe;2009;Yes;Cosmopolitan;Cosmopolitan EE;KX148140;100.00%;100.00%;100.00%;100.00%;100.00%;Hungary;MK598344_Vulpes-vulpes_2009_Hungary_NA_NA
MK598346;Cosmopolitan;2010;NA;NA;NA;NA;NA;NA;Hungary;Forro,B., Banyai,K.;GenBank;Vulpes vulpes;Genome;Europe;2010;Yes;Cosmopolitan;Cosmopolitan NEE;KX148150;100.00%;100.00%;100.00%;100.00%;100.00%;Hungary;MK598346_Vulpes-vulpes_2010_Hungary_NA_NA
MK598347;Cosmopolitan;2016;NA;NA;NA;NA;NA;NA;Hungary;Forro,B., Banyai,K.;GenBank;Vulpes vulpes;Genome;Europe;2016;Yes;Cosmopolitan;Cosmopolitan NEE;KX148150;100.00%;100.00%;100.00%;100.00%;100.00%;Hungary;MK598347_Vulpes-vulpes_2016_Hungary_NA_NA
MK598361;Cosmopolitan;2013;NA;NA;NA;NA;NA;NA;Hungary;Forro,B., Banyai,K.;GenBank;Vulpes vulpes;Genome;Europe;2013;Yes;Cosmopolitan;Cosmopolitan NEE;KX148150;100.00%;100.00%;100.00%;100.00%;100.00%;Hungary;MK598361_Vulpes-vulpes_2013_Hungary_NA_NA
MK598398;Cosmopolitan;1996;NA;NA;NA;NA;NA;NA;Hungary;Forro,B., Banyai,K.;GenBank;Felis catus;Genome;Europe;1996;Yes;Cosmopolitan;Cosmopolitan EE;KX148143;100.00%;100.00%;100.00%;100.00%;100.00%;Hungary;MK598398_Felis-catus_1996_Hungary_NA_NA
MN534897;Cosmopolitan;2018;NA;NA;NA;NA;NA;NA;Qatar;Oude Munnink,B.B., Baker Abd Farag,E., GeurtsvanKessel,C., Schapendonk,C., van der Linden,A., Kohl,R., Arron,G., Ziglam,H., Goravey Mhjoop Goravey,W., Coyle,P.V., Ibrahim,I., Mohran,K., Mohammed Saleh Alrajhi,M., Mazharul Islam,M., Abdeen,R., Aziz Mahmoud,A., Mahmoud Younis,N., Eid Al-Romaihi,H., Al Thani,M.H.J., Molenkamp,R., Sikkema,R.S., Koopmans,M.;GenBank;Canidae;Genome;Middle East;2018;Yes;Cosmopolitan;Cosmopolitan ME1a;KX148168;100.00%;100.00%;100.00%;100.00%;100.00%;Qatar;MN534897_Canidae_2018_Qatar_NA_NA
MN857167;Asian;2019-06-26;Caloocan City;NA;NA;NA;NA;NA;Philippines;Ubaldo,F.P.J.R., Cruz,J.L., Gonzales,R.M.C., Legaspi,C.F., Maravilla,J.L.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines-Caloocan;MN857167_Canis-lupus-familiaris_2019-06-26_Philippines-Caloocan_NA_NA
MN857168;Asian;2019-05-28;Quezon City;NA;NA;NA;NA;NA;Philippines;Ubaldo,F.P.J.R., Cruz,J.L., Gonzales,R.M.C., Legaspi,C.F., Maravilla,J.L.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines-Quezon;MN857168_Canis-lupus-familiaris_2019-05-28_Philippines-Quezon_NA_NA
MN857169;Asian;2019-05-31;Pasay City;NA;NA;NA;NA;NA;Philippines;Ubaldo,F.P.J.R., Cruz,J.L., Gonzales,R.M.C., Legaspi,C.F., Maravilla,J.L.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines-Pasay;MN857169_Canis-lupus-familiaris_2019-05-31_Philippines-Pasay_NA_NA
MN857170;Asian;2019-05-27;Angono;Rizal;NA;NA;NA;NA;Philippines;Ubaldo,F.P.J.R., Cruz,J.L., Gonzales,R.M.C., Legaspi,C.F., Maravilla,J.L.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines-Angono-Rizal;MN857170_Canis-lupus-familiaris_2019-05-27_Philippines-Angono-Rizal_NA_NA
MN857171;Asian;2019-05-06;San Miguel;Bulacan;NA;NA;NA;NA;Philippines;Ubaldo,F.P.J.R., Cruz,J.L., Gonzales,R.M.C., Legaspi,C.F., Maravilla,J.L.;GenBank;Feliformia;Genome;Southeast Asia;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines-SanMiguel-Bulacan;MN857171_Feliformia_2019-05-06_Philippines-SanMiguel-Bulacan_NA_NA
MN075931;Asian;1999;NA;NA;NA;NA;NA;NA;Thailand;Nitatpattana,N., Primsirikunawut,A., Buree,S., Chuapudee,D., Rodpai,E., Chaiyo,K., Chansiprasert,K., Nakgoi,K., Poolam,K., Lukebua,A., Sangkitporn,S.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;Thailand;MN075931_Canis-lupus-familiaris_1999_Thailand_NA_NA
MN726836;Asian;2013;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726836_Canis-lupus-familiaris_2013_Philippines_NA_NA
MN726838;Asian;2013;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726838_Canis-lupus-familiaris_2013_Philippines_NA_NA
MN726839;Asian;2015;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2015;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726839_Canis-lupus-familiaris_2015_Philippines_NA_NA
MN726841;Asian;2014;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2014;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726841_Canis-lupus-familiaris_2014_Philippines_NA_NA
MN726842;Asian;2019;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726842_Canis-lupus-familiaris_2019_Philippines_NA_NA
MN726846;Asian;2015;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2015;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726846_Canis-lupus-familiaris_2015_Philippines_NA_NA
MN726847;Asian;2017;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726847_Canis-lupus-familiaris_2017_Philippines_NA_NA
MN726848;Asian;2016;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726848_Canis-lupus-familiaris_2016_Philippines_NA_NA
MN726851;Asian;2014;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2014;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726851_Canis-lupus-familiaris_2014_Philippines_NA_NA
MN726852;Asian;2018;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726852_Canis-lupus-familiaris_2018_Philippines_NA_NA
MN726853;Asian;2012;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726853_Canis-lupus-familiaris_2012_Philippines_NA_NA
MN726854;Asian;2015;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2015;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726854_Canis-lupus-familiaris_2015_Philippines_NA_NA
MN726855;Asian;2016;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726855_Canis-lupus-familiaris_2016_Philippines_NA_NA
MN726856;Asian;2012;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726856_Canis-lupus-familiaris_2012_Philippines_NA_NA
MN726858;Asian;2016;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726858_Canis-lupus-familiaris_2016_Philippines_NA_NA
MN726859;Asian;2015;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2015;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726859_Canis-lupus-familiaris_2015_Philippines_NA_NA
MN726861;Asian;2015;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2015;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726861_Canis-lupus-familiaris_2015_Philippines_NA_NA
MN726862;Asian;2013;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726862_Canis-lupus-familiaris_2013_Philippines_NA_NA
MN726863;Asian;2015;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2015;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726863_Canis-lupus-familiaris_2015_Philippines_NA_NA
MN726866;Asian;2014;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2014;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726866_Canis-lupus-familiaris_2014_Philippines_NA_NA
MN726867;Asian;2012;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726867_Canis-lupus-familiaris_2012_Philippines_NA_NA
MN726868;Asian;2016;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726868_Canis-lupus-familiaris_2016_Philippines_NA_NA
MN726869;Asian;2013;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Felis catus;Genome;Southeast Asia;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726869_Felis-catus_2013_Philippines_NA_NA
MN726870;Asian;2014;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2014;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726870_Canis-lupus-familiaris_2014_Philippines_NA_NA
MN726871;Asian;2013;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726871_Canis-lupus-familiaris_2013_Philippines_NA_NA
MN726872;Asian;2017;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2017;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726872_Canis-lupus-familiaris_2017_Philippines_NA_NA
MN726873;Asian;2014;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2014;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726873_Canis-lupus-familiaris_2014_Philippines_NA_NA
MN726874;Asian;2012;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726874_Canis-lupus-familiaris_2012_Philippines_NA_NA
MN726876;Asian;2018;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726876_Canis-lupus-familiaris_2018_Philippines_NA_NA
MN726878;Asian;2018;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726878_Canis-lupus-familiaris_2018_Philippines_NA_NA
MN726879;Asian;2012;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726879_Canis-lupus-familiaris_2012_Philippines_NA_NA
MN726880;Asian;2019;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726880_Canis-lupus-familiaris_2019_Philippines_NA_NA
MN726881;Asian;2015;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2015;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726881_Canis-lupus-familiaris_2015_Philippines_NA_NA
MN726882;Asian;2019;NA;NA;NA;NA;NA;NA;Philippines;Brunker,K., Miranda,M.E.;GenBank;Canis lupus familiaris;Genome;Southeast Asia;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;Philippines;MN726882_Canis-lupus-familiaris_2019_Philippines_NA_NA
MK956098;Cosmopolitan;2015;NA;NA;NA;NA;NA;NA;Brazil;Remonti,B.R., Azevedo,C.S., Galhardo,J.A.;GenBank;Canis lupus familiaris;N gene;South America;2015;Yes;Cosmopolitan;unknown;KX148194;99.78%;0.00%;0.00%;0.00%;0.00%;Brazil;MK956098_Canis-lupus-familiaris_2015_Brazil_NA_NA
MK956101;Cosmopolitan;2015;NA;NA;NA;NA;NA;NA;Brazil;Remonti,B.R., Azevedo,C.S., Galhardo,J.A.;GenBank;Canis lupus familiaris;N gene;South America;2015;Yes;Cosmopolitan;unknown;KX148194;99.78%;0.00%;0.00%;0.00%;0.00%;Brazil;MK956101_Canis-lupus-familiaris_2015_Brazil_NA_NA
MK760679;Cosmopolitan;2008-04-23;Hamadan;Asadabad;NA;NA;NA;NA;Iran;Dellicour,S., Troupin,C., Jahanbakhsh,F., Salama,A., Massoudi,S., Moghaddam,M.K., Baele,G., Lemey,P., Gholami,A., Bourhy,H.;GenBank;Canis lupus familiaris;Genome;Middle East;2008;Yes;Cosmopolitan;Cosmopolitan CA2;KF155000;100.00%;100.00%;100.00%;100.00%;99.30%;Iran-Hamadan-Asadabad;MK760679_Canis-lupus-familiaris_2008-04-23_Iran-Hamadan-Asadabad_NA_NA
MK760687;Cosmopolitan;2009-04-11;Kurdistan;Gharveh;NA;NA;NA;NA;Iran;Dellicour,S., Troupin,C., Jahanbakhsh,F., Salama,A., Massoudi,S., Moghaddam,M.K., Baele,G., Lemey,P., Gholami,A., Bourhy,H.;GenBank;Canis lupus familiaris;Genome;Middle East;2009;Yes;Cosmopolitan;Cosmopolitan ME1a;KX148190;100.00%;100.00%;100.00%;100.00%;99.30%;Iran-Kurdistan-Gharveh;MK760687_Canis-lupus-familiaris_2009-04-11_Iran-Kurdistan-Gharveh_NA_NA
MK760695;Cosmopolitan;2011-01-08;Gilan;Masal;NA;NA;NA;NA;Iran;Dellicour,S., Troupin,C., Jahanbakhsh,F., Salama,A., Massoudi,S., Moghaddam,M.K., Baele,G., Lemey,P., Gholami,A., Bourhy,H.;GenBank;Canidae;Genome;Middle East;2011;Yes;Cosmopolitan;Cosmopolitan ME1a;KX148186;100.00%;100.00%;100.00%;100.00%;99.30%;Iran-Gilan-Masal;MK760695_Canidae_2011-01-08_Iran-Gilan-Masal_NA_NA
MK760709;Cosmopolitan;2012-10-19;Mazandaran;Savadkooh;NA;NA;NA;NA;Iran;Dellicour,S., Troupin,C., Jahanbakhsh,F., Salama,A., Massoudi,S., Moghaddam,M.K., Baele,G., Lemey,P., Gholami,A., Bourhy,H.;GenBank;Canis lupus familiaris;Genome;Middle East;2012;Yes;Cosmopolitan;Cosmopolitan ME1a;KX148186;100.00%;100.00%;100.00%;100.00%;99.30%;Iran-Mazandaran-Savadkooh;MK760709_Canis-lupus-familiaris_2012-10-19_Iran-Mazandaran-Savadkooh_NA_NA
MK760727;Cosmopolitan;2013-12-29;Fars;Eqlid;NA;NA;NA;NA;Iran;Dellicour,S., Troupin,C., Jahanbakhsh,F., Salama,A., Massoudi,S., Moghaddam,M.K., Baele,G., Lemey,P., Gholami,A., Bourhy,H.;GenBank;Canidae;Genome;Middle East;2013;Yes;Cosmopolitan;Cosmopolitan ME1a;KX148186;100.00%;100.00%;100.00%;100.00%;99.30%;Iran-Fars-Eqlid;MK760727_Canidae_2013-12-29_Iran-Fars-Eqlid_NA_NA
MK760766;Cosmopolitan;2015-10-04;Mazandaran;Behshahr;NA;NA;NA;NA;Iran;Dellicour,S., Troupin,C., Jahanbakhsh,F., Salama,A., Massoudi,S., Moghaddam,M.K., Baele,G., Lemey,P., Gholami,A., Bourhy,H.;GenBank;Canis lupus familiaris;Genome;Middle East;2015;Yes;Cosmopolitan;Cosmopolitan CA2;KX148212;100.00%;100.00%;100.00%;100.00%;99.30%;Iran-Mazandaran-Behshahr;MK760766_Canis-lupus-familiaris_2015-10-04_Iran-Mazandaran-Behshahr_NA_NA
MK981888;Cosmopolitan;1993;NA;NA;NA;NA;NA;NA;Tunisia;Bonnaud,E.M., Troupin,C., Dacheux,L., Holmes,E.C., Monchatre-Leroy,E., Tanguy,M., Bouchier,C., Cliquet,F., Barrat,J., Bourhy,H.;GenBank;Canis lupus familiaris;Genome;North Africa;1993;Yes;Cosmopolitan;Cosmopolitan AF1a;KX148194;100.00%;100.00%;100.00%;100.00%;100.00%;Tunisia;MK981888_Canis-lupus-familiaris_1993_Tunisia_NA_NA
MF197743;Cosmopolitan;2010-08;Lesser Poland;NA;NA;NA;NA;NA;Poland;Smreczak,M., Orlowska,A., Marzec,A., Trebas,P., Zmudzinski,J.F.;GenBank;Canidae;Genome;Europe;2010;Yes;Cosmopolitan;Cosmopolitan NEE;KX148150;100.00%;100.00%;100.00%;100.00%;100.00%;Poland-LesserPoland;MF197743_Canidae_2010-08_Poland-LesserPoland_NA_NA
KY860587;Cosmopolitan;2001;NA;NA;NA;NA;NA;NA;Turkey;Marston,D.A., Horton,D.L., Nunez,J., Ellis,R.J., Orton,R.J., Johnson,N., Banyard,A.C., McElhinney,L.M., Freuling,C.M., Firat,M., Unal,N., Mueller,T., de Lamballerie,X., Fooks,A.R.;GenBank;Canidae;Genome;Middle East;2001;Yes;Cosmopolitan;Cosmopolitan ME2;KX148162;100.00%;100.00%;100.00%;100.00%;100.00%;Turkey;KY860587_Canidae_2001_Turkey_NA_NA
KY860589;Cosmopolitan;2006;NA;NA;NA;NA;NA;NA;Turkey;Marston,D.A., Horton,D.L., Nunez,J., Ellis,R.J., Orton,R.J., Johnson,N., Banyard,A.C., McElhinney,L.M., Freuling,C.M., Firat,M., Unal,N., Mueller,T., de Lamballerie,X., Fooks,A.R.;GenBank;Canidae;Genome;Middle East;2006;Yes;Cosmopolitan;Cosmopolitan ME2;KX148162;100.00%;100.00%;100.00%;100.00%;100.00%;Turkey;KY860589_Canidae_2006_Turkey_NA_NA
KY860590;Cosmopolitan;2007;NA;NA;NA;NA;NA;NA;Turkey;Marston,D.A., Horton,D.L., Nunez,J., Ellis,R.J., Orton,R.J., Johnson,N., Banyard,A.C., McElhinney,L.M., Freuling,C.M., Firat,M., Unal,N., Mueller,T., de Lamballerie,X., Fooks,A.R.;GenBank;Canidae;Genome;Middle East;2007;Yes;Cosmopolitan;Cosmopolitan ME2;KX148162;100.00%;100.00%;100.00%;100.00%;100.00%;Turkey;KY860590_Canidae_2007_Turkey_NA_NA
KY860593;Cosmopolitan;2010;NA;NA;NA;NA;NA;NA;Turkey;Marston,D.A., Horton,D.L., Nunez,J., Ellis,R.J., Orton,R.J., Johnson,N., Banyard,A.C., McElhinney,L.M., Freuling,C.M., Firat,M., Unal,N., Mueller,T., de Lamballerie,X., Fooks,A.R.;GenBank;Canidae;Genome;Middle East;2010;Yes;Cosmopolitan;Cosmopolitan ME2;KX148162;100.00%;100.00%;100.00%;100.00%;100.00%;Turkey;KY860593_Canidae_2010_Turkey_NA_NA
KY860601;Cosmopolitan;2014;NA;NA;NA;NA;NA;NA;Turkey;Marston,D.A., Horton,D.L., Nunez,J., Ellis,R.J., Orton,R.J., Johnson,N., Banyard,A.C., McElhinney,L.M., Freuling,C.M., Firat,M., Unal,N., Mueller,T., de Lamballerie,X., Fooks,A.R.;GenBank;Canidae;Genome;Middle East;2014;Yes;Cosmopolitan;Cosmopolitan ME2;KX148162;100.00%;100.00%;100.00%;100.00%;100.00%;Turkey;KY860601_Canidae_2014_Turkey_NA_NA
KY860606;Cosmopolitan;2001;NA;NA;NA;NA;NA;NA;Turkey;Marston,D.A., Horton,D.L., Nunez,J., Ellis,R.J., Orton,R.J., Johnson,N., Banyard,A.C., McElhinney,L.M., Freuling,C.M., Firat,M., Unal,N., Mueller,T., de Lamballerie,X., Fooks,A.R.;GenBank;Canidae;Genome;Middle East;2001;Yes;Cosmopolitan;Cosmopolitan ME1a;KX148190;100.00%;100.00%;100.00%;100.00%;100.00%;Turkey;KY860606_Canidae_2001_Turkey_NA_NA
KY860612;Cosmopolitan;1989;NA;NA;NA;NA;NA;NA;Turkey;Marston,D.A., Horton,D.L., Nunez,J., Ellis,R.J., Orton,R.J., Johnson,N., Banyard,A.C., McElhinney,L.M., Freuling,C.M., Firat,M., Unal,N., Mueller,T., de Lamballerie,X., Fooks,A.R.;GenBank;Canis lupus familiaris;Genome;Middle East;1989;Yes;Cosmopolitan;Cosmopolitan ME2;KX148162;100.00%;100.00%;100.00%;100.00%;100.00%;Turkey;KY860612_Canis-lupus-familiaris_1989_Turkey_NA_NA
MG458313;Arctic;1996;NA;NA;NA;NA;NA;NA;Russia;Fischer,S., Freuling,C.M., Muller,T., Pfaff,F., Bodenhofer,U., Hoper,D., Fischer,M., Marston,D.A., Fooks,A.R., Mettenleiter,T.C., Conraths,F.J., Homeier-Bachmann,T., Mueller,T.;GenBank;Vulpes lagopus;Genome;Asia;1996;Yes;Arctic;Arctic A;KX148105;100.00%;100.00%;100.00%;100.00%;100.00%;Russia;MG458313_Vulpes-lagopus_1996_Russia_NA_NA
MG458319;Cosmopolitan;2012;NA;NA;NA;NA;NA;NA;Grenada;Fischer,S., Freuling,C.M., Muller,T., Pfaff,F., Bodenhofer,U., Hoper,D., Fischer,M., Marston,D.A., Fooks,A.R., Mettenleiter,T.C., Conraths,F.J., Homeier-Bachmann,T., Mueller,T.;GenBank;Herpestidae;Genome;Caribbean;2012;Yes;Cosmopolitan;unknown;KX148194;100.00%;100.00%;100.00%;100.00%;100.00%;Grenada;MG458319_Herpestidae_2012_Grenada_NA_NA
KY553266;Africa-3;1991;NA;NA;NA;NA;NA;NA;Zimbabwe;Sabeta,C., Marston,D.A., McElhinney,L.M., Horton,D.L., Phahladira,B., Fooks,A.R.;GenBank;Civettictis civetta;N gene;Sub-Saharan Africa;1991;Yes;Africa-3;unknown;KX148218;100.00%;0.00%;0.00%;0.00%;0.00%;Zimbabwe;KY553266_Civettictis-civetta_1991_Zimbabwe_NA_NA
MF538630;Africa-2;2014-10-11;NA;NA;NA;NA;NA;NA;Chad;Zinsstag,J., Lechenne,M., Laager,M., Mindekem,R., Naissengar,S., Oussigere,A., Bidjeh,K., Rives,G., Teissier,J., Moto,D.D., Alfaroukh,I.O., Muthiani,Y., Traore,A., Hattendorf,J., Lepelletier,A., Bourhy,H., Dacheux,L., Stadler,T., Chitnis,N.;GenBank;Canis lupus familiaris;N gene;Sub-Saharan Africa;2014;Yes;Africa-2;unknown;KX148243;100.00%;0.00%;0.00%;0.00%;0.00%;Chad;MF538630_Canis-lupus-familiaris_2014-10-11_Chad_NA_NA
KY002901;Cosmopolitan;2001;Omsk Oblast;NA;NA;NA;NA;NA;Russia;Deviatkin,A.A., Lukashev,A.N., Poleshchuk,E.M., Dedkov,V.G., Tkachev,S.E., Sidorov,G.N., Karganova,G.G., Galkina,I.V., Shchelkanov,M.Y., Shipulin,G.A., Kuzmin,I.V.;GenBank;Vulpes corsac;N gene;Asia;2001;Yes;Cosmopolitan;Cosmopolitan CA1;KX148159;98.45%;0.00%;0.00%;0.00%;0.00%;Russia-OmskOblast;KY002901_Vulpes-corsac_2001_Russia-OmskOblast_NA_NA
