ID;type;date;continent;country;province;district;municipality;village;latitude;longitude;host;source;clade;full_name;ml_tree;discrete_phylo_tree;continuous_phylo_tree
AY854567;N gene;2000;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;AY854567_Mongoose_2000_Cuba_NA_NA;yes;no;no
AY854574;N gene;2001;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;AY854574_Mongoose_2001_Cuba_NA_NA;yes;no;no
AY854558;N gene;2002;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;AY854558_Mongoose_2002_Cuba_NA_NA;yes;no;no
AY854559;N gene;2002;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;AY854559_Mongoose_2002_Cuba_NA_NA;yes;no;no
AY854544;N gene;2000;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;AY854544_Mongoose_2000_Cuba_NA_NA;yes;no;no
AY854545;N gene;2000;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;AY854545_Mongoose_2000_Cuba_NA_NA;yes;no;no
AY854548;N gene;2001;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;AY854548_Mongoose_2001_Cuba_NA_NA;yes;no;no
AY854534;N gene;2001;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;AY854534_Mongoose_2001_Cuba_NA_NA;yes;no;no
AY854531;N gene;2002;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;AY854531_Mongoose_2002_Cuba_NA_NA;yes;no;no
AY854506;N gene;2001;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;AY854506_Mongoose_2001_Cuba_NA_NA;yes;no;no
AY854515;N gene;2001;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;AY854515_Mongoose_2001_Cuba_NA_NA;yes;no;no
AY854507;N gene;2000;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;AY854507_Mongoose_2000_Cuba_NA_NA;yes;no;no
KJ957434;N gene;2011;Caribbean;Grenada;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;KJ957434_Mongoose_2011_Grenada_NA_NA;yes;no;no
KM067274;N gene;2012;Caribbean;Grenada;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;KM067274_Mongoose_2012_Grenada_NA_NA;yes;no;no
KJ957449;N gene;2013;Caribbean;Grenada;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;KJ957449_Mongoose_2013_Grenada_NA_NA;yes;no;no
KJ957440;N gene;2011;Caribbean;Grenada;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;KJ957440_Mongoose_2011_Grenada_NA_NA;yes;no;no
KJ957431;N gene;2011;Caribbean;Grenada;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;KJ957431_Mongoose_2011_Grenada_NA_NA;yes;no;no
KJ957443;N gene;2012;Caribbean;Grenada;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;KJ957443_Mongoose_2012_Grenada_NA_NA;yes;no;no
FJ228497;N gene;2006;Caribbean;Puerto Rico;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;FJ228497_Mongoose_2006_PuertoRico_NA_NA;yes;no;no
FJ228495;N gene;2004;Caribbean;Puerto Rico;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;FJ228495_Mongoose_2004_PuertoRico_NA_NA;yes;no;no
FJ228496;N gene;2006;Caribbean;Puerto Rico;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;FJ228496_Mongoose_2006_PuertoRico_NA_NA;yes;no;no
JQ513528;N gene;1996;Caribbean;Puerto Rico;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;JQ513528_Mongoose_1996_PuertoRico_NA_NA;yes;no;no
JQ513536;N gene;1997;Caribbean;Puerto Rico;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;JQ513536_Mongoose_1997_PuertoRico_NA_NA;yes;no;no
MH514980;Genome;2014;Sub-Saharan Africa;Senegal;Dakar;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Africa-2;MH514980_Canis-lupus-familiaris_2014_Senegal-Dakar_NA_NA;yes;no;no
MH514985;Genome;2015;Sub-Saharan Africa;Senegal;Dakar;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Africa-2;MH514985_Canis-lupus-familiaris_2015_Senegal-Dakar_NA_NA;yes;no;no
MW055107;N gene;2018;Central America;Guatemala;Totonicapan;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;MW055107_Canis-lupus-familiaris_2018_Guatemala-Totonicapan_NA_NA;yes;no;no
MW055115;N gene;2018;Sub-Saharan Africa;Kenya;Nakuru;NA;NA;NA;NA;NA;Bos taurus;GenBank;Cosmopolitan;MW055115_Bos-taurus_2018_Kenya-Nakuru_NA_NA;yes;no;no
MW055128;N gene;2018-01-12;North America;USA;KY;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;MW055128_Canidae_2018-01-12_Usa-Ky_NA_NA;yes;no;no
MW055129;N gene;2018;Caribbean;Haiti;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;MW055129_Canis-lupus-familiaris_2018_Haiti_NA_NA;yes;no;no
MW055130;N gene;2018;Caribbean;Haiti;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;MW055130_Canis-lupus-familiaris_2018_Haiti_NA_NA;yes;no;no
MW055131;N gene;2017-12-22;Middle East;Egypt;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;MW055131_Canis-lupus-familiaris_2017-12-22_Egypt_NA_NA;yes;no;no
MW055132;N gene;2018-02-05;North America;USA;Pinal County;AZ;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;MW055132_Canidae_2018-02-05_Usa-PinalCounty-Az_NA_NA;yes;no;no
MW055198;N gene;2018-01-17;Asia;India;Goa;NA;NA;NA;NA;NA;Bos taurus;GenBank;Arctic AL1;MW055198_Bos-taurus_2018-01-17_India-Goa_NA_NA;yes;no;no
MT079948;N gene;2015-06-08;Europe;Georgia;Imereti;NA;NA;NA;NA;NA;Bos taurus;GenBank;Cosmopolitan;MT079948_Bos-taurus_2015-06-08_Georgia-Imereti_NA_NA;yes;no;no
MT079952;N gene;2016-02-08;Europe;Georgia;Imereti;NA;NA;NA;NA;NA;Bos taurus;GenBank;Cosmopolitan;MT079952_Bos-taurus_2016-02-08_Georgia-Imereti_NA_NA;yes;no;no
MK124733;N gene;2016-06-16;Asia;China;Zhejiang;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA1;MK124733_Canis-lupus-familiaris_2016-06-16_China-Zhejiang_NA_NA;yes;no;no
MT454631;Genome;2015;Sub-Saharan Africa;South Africa;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;MT454631_Canis-lupus-familiaris_2015_SouthAfrica_NA_NA;yes;no;no
MK598340;Genome;2007;Europe;Hungary;NA;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Cosmopolitan;MK598340_Vulpes-vulpes_2007_Hungary_NA_NA;yes;no;no
MK598342;Genome;2009;Europe;Hungary;NA;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Cosmopolitan;MK598342_Vulpes-vulpes_2009_Hungary_NA_NA;yes;no;no
MK598343;Genome;2008;Europe;Hungary;NA;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Cosmopolitan;MK598343_Vulpes-vulpes_2008_Hungary_NA_NA;yes;no;no
MK598349;Genome;2017;Europe;Hungary;NA;NA;NA;NA;NA;NA;Capra hircus;GenBank;Cosmopolitan;MK598349_Capra-hircus_2017_Hungary_NA_NA;yes;no;no
MK598351;Genome;2013;Europe;Hungary;NA;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Cosmopolitan;MK598351_Vulpes-vulpes_2013_Hungary_NA_NA;yes;no;no
MK598372;Genome;2014;Europe;Hungary;NA;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Cosmopolitan;MK598372_Vulpes-vulpes_2014_Hungary_NA_NA;yes;no;no
MN534897;Genome;2018;Middle East;Qatar;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;MN534897_Canidae_2018_Qatar_NA_NA;yes;no;no
MN233897;N gene;2012;North America;Canada;Nunavut;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Arctic A;MN233897_Canis-lupus-familiaris_2012_Canada-Nunavut_NA_NA;yes;no;no
MN233898;Genome;1989;North America;USA;Alaska;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Arctic A;MN233898_Vulpes-vulpes_1989_Usa-Alaska_NA_NA;yes;no;no
MN233906;Genome;1996;North America;Canada;Newfoundland and Labrador;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Arctic A;MN233906_Vulpes-vulpes_1996_Canada-NewfoundlandAndLabrador_NA_NA;yes;no;no
MN233907;Genome;1996;North America;Canada;Newfoundland and Labrador;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Arctic A;MN233907_Vulpes-vulpes_1996_Canada-NewfoundlandAndLabrador_NA_NA;yes;no;no
MN233909;Genome;1996;North America;Canada;Newfoundland and Labrador;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Arctic A;MN233909_Vulpes-vulpes_1996_Canada-NewfoundlandAndLabrador_NA_NA;yes;no;no
MN233911;Genome;1996;North America;Canada;Newfoundland and Labrador;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Arctic A;MN233911_Vulpes-vulpes_1996_Canada-NewfoundlandAndLabrador_NA_NA;yes;no;no
MN233947;Genome;1990;North America;Canada;Northern Territories;NA;NA;NA;NA;NA;Ursus maritimus;GenBank;Arctic A;MN233947_Ursus-maritimus_1990_Canada-NorthernTerritories_NA_NA;yes;no;no
MN233955;Genome;1993;North America;Canada;Northern Territories;NA;NA;NA;NA;NA;Vulpes lagopus;GenBank;Arctic A;MN233955_Vulpes-lagopus_1993_Canada-NorthernTerritories_NA_NA;yes;no;no
MN233959;Genome;1997;North America;Canada;Northern Territories;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Arctic A;MN233959_Vulpes-vulpes_1997_Canada-NorthernTerritories_NA_NA;yes;no;no
MN233963;Genome;2001;North America;Canada;Northern Territories;NA;NA;NA;NA;NA;Vulpes lagopus;GenBank;Arctic A;MN233963_Vulpes-lagopus_2001_Canada-NorthernTerritories_NA_NA;yes;no;no
MN233980;Genome;2005;North America;Canada;Nunavut;NA;NA;NA;NA;NA;Vulpes lagopus;GenBank;Arctic A;MN233980_Vulpes-lagopus_2005_Canada-Nunavut_NA_NA;yes;no;no
MN233988;Genome;2008;North America;Canada;Nunavut;NA;NA;NA;NA;NA;Vulpes lagopus;GenBank;Arctic A;MN233988_Vulpes-lagopus_2008_Canada-Nunavut_NA_NA;yes;no;no
MN234029;Genome;2004;North America;Canada;Quebec;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Arctic A;MN234029_Vulpes-vulpes_2004_Canada-Quebec_NA_NA;yes;no;no
MN234033;Genome;2009;North America;Canada;Quebec;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Arctic A;MN234033_Canis-lupus-familiaris_2009_Canada-Quebec_NA_NA;yes;no;no
MG099711;Genome;2016-08-01;Asia;Bangladesh;NA;NA;NA;NA;NA;NA;NA;GenBank;Arctic AL1;MG099711_NA_2016-08-01_Bangladesh_NA_NA;yes;no;no
MK956098;N gene;2015;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;MK956098_Canis-lupus-familiaris_2015_Brazil_NA_NA;yes;no;no
MK956099;N gene;2015;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;MK956099_Canis-lupus-familiaris_2015_Brazil_NA_NA;yes;no;no
MK956100;N gene;2015;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;MK956100_Canis-lupus-familiaris_2015_Brazil_NA_NA;yes;no;no
MK956101;N gene;2015;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;MK956101_Canis-lupus-familiaris_2015_Brazil_NA_NA;yes;no;no
MK760690;Genome;2010-03-06;Middle East;Iran;Khuzestan;Gotvand;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;MK760690_Canis-lupus-familiaris_2010-03-06_Iran-Khuzestan-Gotvand_NA_NA;yes;no;no
MK760695;Genome;2011-01-08;Middle East;Iran;Gilan;Masal;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;MK760695_Canidae_2011-01-08_Iran-Gilan-Masal_NA_NA;yes;no;no
MK760749;Genome;2014-04-14;Middle East;Iran;East Azarbaijan;Mianeh;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;MK760749_Canis-lupus-familiaris_2014-04-14_Iran-EastAzarbaijan-Mianeh_NA_NA;yes;no;no
MK760754;Genome;2014-04-19;Middle East;Iran;Kurdistan;Saqqez;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;MK760754_Canis-lupus-familiaris_2014-04-19_Iran-Kurdistan-Saqqez_NA_NA;yes;no;no
MK540889;Genome;1990;North America;Canada;Ontario;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Arctic A;MK540889_Vulpes-vulpes_1990_Canada-Ontario_NA_NA;yes;no;no
MK471247;N gene;2018-10-29;Sub-Saharan Africa;Guinea;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Africa-2;MK471247_Canis-lupus-familiaris_2018-10-29_Guinea_NA_NA;yes;no;no
MG201923;Genome;2003-02-12;Asia;China;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA1;MG201923_Canis-lupus-familiaris_2003-02-12_China_NA_NA;yes;no;no
MG996455;N gene;2016;Asia;Russia;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;MG996455_Canidae_2016_Russia_NA_NA;yes;no;no
MF197743;Genome;2010-08;Europe;Poland;Lesser Poland;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;MF197743_Canidae_2010-08_Poland-LesserPoland_NA_NA;yes;no;no
KY860585;Genome;2001;Middle East;Turkey;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;KY860585_Canidae_2001_Turkey_NA_NA;yes;no;no
KY860586;Genome;2001;Middle East;Turkey;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;KY860586_Canidae_2001_Turkey_NA_NA;yes;no;no
KY860592;Genome;2009;Middle East;Turkey;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;KY860592_Canidae_2009_Turkey_NA_NA;yes;no;no
KY860603;Genome;2015;Middle East;Turkey;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;KY860603_Canidae_2015_Turkey_NA_NA;yes;no;no
KY860610;Genome;2001;Middle East;Turkey;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KY860610_Canis-lupus-familiaris_2001_Turkey_NA_NA;yes;no;no
MG458312;Genome;1997;Europe;Serbia;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;MG458312_Canidae_1997_Serbia_NA_NA;yes;no;no
MG458313;Genome;1996;Asia;Russia;NA;NA;NA;NA;NA;NA;Vulpes lagopus;GenBank;Arctic A;MG458313_Vulpes-lagopus_1996_Russia_NA_NA;yes;no;no
MG458319;Genome;2012;Caribbean;Grenada;NA;NA;NA;NA;NA;NA;Herpestidae;GenBank;Cosmopolitan;MG458319_Herpestidae_2012_Grenada_NA_NA;yes;no;no
KY553258;N gene;2009;Sub-Saharan Africa;South Africa;NA;NA;NA;NA;NA;NA;Civettictis civetta;GenBank;Cosmopolitan;KY553258_Civettictis-civetta_2009_SouthAfrica_NA_NA;yes;no;no
KY553266;N gene;1991;Sub-Saharan Africa;Zimbabwe;NA;NA;NA;NA;NA;NA;Civettictis civetta;GenBank;Africa-3;KY553266_Civettictis-civetta_1991_Zimbabwe_NA_NA;yes;no;no
KY553270;N gene;1994;Sub-Saharan Africa;Zimbabwe;NA;NA;NA;NA;NA;NA;Civettictis civetta;GenBank;Cosmopolitan;KY553270_Civettictis-civetta_1994_Zimbabwe_NA_NA;yes;no;no
KY553271;N gene;1994;Sub-Saharan Africa;Zimbabwe;NA;NA;NA;NA;NA;NA;Civettictis civetta;GenBank;Cosmopolitan;KY553271_Civettictis-civetta_1994_Zimbabwe_NA_NA;yes;no;no
KY553272;N gene;1992;Sub-Saharan Africa;Zimbabwe;NA;NA;NA;NA;NA;NA;Mellivora capensis;GenBank;Cosmopolitan;KY553272_Mellivora-capensis_1992_Zimbabwe_NA_NA;yes;no;no
MF577065;N gene;2015-02-12;Sub-Saharan Africa;Chad;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Africa-2;MF577065_Canis-lupus-familiaris_2015-02-12_Chad_NA_NA;yes;no;no
KY210262;Genome;2013-02-27;Sub-Saharan Africa;Tanzania;Serengeti District;NA;NA;NA;NA;NA;Capra hircus;GenBank;Cosmopolitan;KY210262_Capra-hircus_2013-02-27_Tanzania-Serengeti_NA_NA;yes;no;no
KX708500;Genome;2014;North America;Mexico;Yucatan;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KX708500_Canis-lupus-familiaris_2014_Mexico-Yucatan_NA_NA;yes;no;no
KX434492;N gene;2004;Asia;India;NA;NA;NA;NA;NA;NA;Bos taurus;GenBank;Arctic AL1;KX434492_Bos-taurus_2004_India_NA_NA;yes;no;no
KY002901;N gene;2001;Asia;Russia;Omsk Oblast;NA;NA;NA;NA;NA;Vulpes corsac;GenBank;Cosmopolitan;KY002901_Vulpes-corsac_2001_Russia-OmskOblast_NA_NA;yes;no;no
KP202444;N gene;2014-08;Asia;China;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA1;KP202444_Canis-lupus-familiaris_2014-08_China_NA_NA;yes;no;no
KR781524;N gene;2011;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KR781524_Canis-lupus-familiaris_2011_Brazil_NA_NA;yes;no;no
KR781525;N gene;2011;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KR781525_Canis-lupus-familiaris_2011_Brazil_NA_NA;yes;no;no
KR781527;N gene;2006;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KR781527_Canis-lupus-familiaris_2006_Brazil_NA_NA;yes;no;no
KR781530;N gene;2008;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KR781530_Canis-lupus-familiaris_2008_Brazil_NA_NA;yes;no;no
KR781533;N gene;2009;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KR781533_Canis-lupus-familiaris_2009_Brazil_NA_NA;yes;no;no
KR781548;N gene;2012;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KR781548_Canis-lupus-familiaris_2012_Brazil_NA_NA;yes;no;no
KR781550;N gene;2012;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KR781550_Canis-lupus-familiaris_2012_Brazil_NA_NA;yes;no;no
KR781552;N gene;2012;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KR781552_Canis-lupus-familiaris_2012_Brazil_NA_NA;yes;no;no
KR781561;N gene;2007;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KR781561_Canis-lupus-familiaris_2007_Brazil_NA_NA;yes;no;no
KR781563;N gene;2007;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KR781563_Canis-lupus-familiaris_2007_Brazil_NA_NA;yes;no;no
KR781568;N gene;2007;South America;Brazil;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KR781568_Canis-lupus-familiaris_2007_Brazil_NA_NA;yes;no;no
KR781571;N gene;2006;South America;Brazil;NA;NA;NA;NA;NA;NA;Cerdocyon thous;GenBank;Cosmopolitan;KR781571_Cerdocyon-thous_2006_Brazil_NA_NA;yes;no;no
KR781574;N gene;2006;South America;Brazil;NA;NA;NA;NA;NA;NA;Cerdocyon thous;GenBank;Cosmopolitan;KR781574_Cerdocyon-thous_2006_Brazil_NA_NA;yes;no;no
KR781581;N gene;2008;South America;Brazil;NA;NA;NA;NA;NA;NA;Cerdocyon thous;GenBank;Cosmopolitan;KR781581_Cerdocyon-thous_2008_Brazil_NA_NA;yes;no;no
KR781582;N gene;2009;South America;Brazil;NA;NA;NA;NA;NA;NA;Cerdocyon thous;GenBank;Cosmopolitan;KR781582_Cerdocyon-thous_2009_Brazil_NA_NA;yes;no;no
KR781584;N gene;2009;South America;Brazil;NA;NA;NA;NA;NA;NA;Cerdocyon thous;GenBank;Cosmopolitan;KR781584_Cerdocyon-thous_2009_Brazil_NA_NA;yes;no;no
KR781587;N gene;2009;South America;Brazil;NA;NA;NA;NA;NA;NA;Cerdocyon thous;GenBank;Cosmopolitan;KR781587_Cerdocyon-thous_2009_Brazil_NA_NA;yes;no;no
KR781589;N gene;2010;South America;Brazil;NA;NA;NA;NA;NA;NA;Cerdocyon thous;GenBank;Cosmopolitan;KR781589_Cerdocyon-thous_2010_Brazil_NA_NA;yes;no;no
KR781597;N gene;2008;South America;Brazil;NA;NA;NA;NA;NA;NA;Cerdocyon thous;GenBank;Cosmopolitan;KR781597_Cerdocyon-thous_2008_Brazil_NA_NA;yes;no;no
KR781601;N gene;2011;South America;Brazil;NA;NA;NA;NA;NA;NA;Cerdocyon thous;GenBank;Cosmopolitan;KR781601_Cerdocyon-thous_2011_Brazil_NA_NA;yes;no;no
KR781607;N gene;2010;South America;Brazil;NA;NA;NA;NA;NA;NA;Cerdocyon thous;GenBank;Cosmopolitan;KR781607_Cerdocyon-thous_2010_Brazil_NA_NA;yes;no;no
LM645035;N gene;2010-09;North America;Greenland;NA;NA;NA;NA;NA;NA;Vulpes lagopus;GenBank;Arctic A;LM645035_Vulpes-lagopus_2010-09_Greenland_NA_NA;yes;no;no
KU564983;N gene;2012-08-08;Sub-Saharan Africa;Chad;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Africa-2;KU564983_Canis-lupus-familiaris_2012-08-08_Chad_NA_NA;yes;no;no
KT221111;N gene;2007;Asia;China;Shanxi Province;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA1;KT221111_Canis-lupus-familiaris_2007_China-Shanxi_NA_NA;yes;no;no
KU198461;Genome;1990;North America;Canada;NA;NA;NA;NA;NA;NA;Vulpes lagopus;GenBank;Arctic A;KU198461_Vulpes-lagopus_1990_Canada_NA_NA;yes;no;no
KU198469;Genome;2001;North America;Canada;NA;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Arctic A;KU198469_Vulpes-vulpes_2001_Canada_NA_NA;yes;no;no
KR906756;Genome;2011-01-29;Sub-Saharan Africa;Tanzania;Serengeti District;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KR906756_Canis-lupus-familiaris_2011-01-29_Tanzania-Serengeti_NA_NA;yes;no;no
KR906766;Genome;2010-11-26;Sub-Saharan Africa;Tanzania;Pemba island;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KR906766_Canis-lupus-familiaris_2010-11-26_Tanzania-PembaIsland_NA_NA;yes;no;no
KC522613;Genome;2012;Europe;Slovenia;NA;NA;NA;NA;NA;NA;Canidae;GenBank;Cosmopolitan;KC522613_Canidae_2012_Slovenia_NA_NA;yes;no;no
KU550103;N gene;2014-08-18;Central America;Costa Rica;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;KU550103_Homo-sapiens_2014-08-18_CostaRica_NA_NA;yes;no;no
LN879481;Genome;1998;Europe;Germany;NA;NA;NA;NA;NA;NA;Vulpes vulpes;GenBank;Cosmopolitan;LN879481_Vulpes-vulpes_1998_Germany_NA_NA;yes;no;no
KT119652;Genome;2004-03-12;Sub-Saharan Africa;Central African Republic;Berberati;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KT119652_Canis-lupus-familiaris_2004-03-12_CentralAfricanRepublic-Berberati_NA_NA;yes;no;no
KT119782;Genome;1992-10-30;Sub-Saharan Africa;Cameroon;Yaounde;NA;NA;NA;NA;NA;Felis catus;GenBank;Cosmopolitan;KT119782_Felis-catus_1992-10-30_Cameroon-Yaounde_NA_NA;yes;no;no
KJ001523;N gene;2005-09;North America;Mexico;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KJ001523_Canis-lupus-familiaris_2005-09_Mexico_NA_NA;yes;no;no
KT728349;Genome;2003;Asia;Russia;Astrakhan region;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;KT728349_Homo-sapiens_2003_Russia-AstrakhanRegion_NA_NA;yes;no;no
GQ412744;Genome;1931;Asia;China;Beijing;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;GQ412744_Canis-lupus-familiaris_1931_China-Beijing_NA_NA;yes;no;no
KJ957439;N gene;2011-10-20;Caribbean;Grenada;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KJ957439_Canis-lupus-familiaris_2011-10-20_Grenada_NA_NA;yes;no;no
KJ957446;N gene;2013-01-09;Caribbean;Grenada;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Cosmopolitan;KJ957446_Canis-lupus-familiaris_2013-01-09_Grenada_NA_NA;yes;no;no
KF992019;N gene;2011-08-23;Middle East;Afghanistan;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Arctic;KF992019_Homo-sapiens_2011-08-23_Afghanistan_NA_NA;yes;no;no
KF437660;N gene;2013;Asia;South Korea;NA;NA;NA;NA;NA;NA;Bos taurus;GenBank;Arctic AL2;KF437660_Bos-taurus_2013_SouthKorea_NA_NA;yes;no;no
KF437662;N gene;2013;Asia;South Korea;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Arctic AL2;KF437662_Canis-lupus-familiaris_2013_SouthKorea_NA_NA;yes;no;no
JX987735;N gene;2002;Middle East;Afghanistan;Kabul city;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Arctic AL1;JX987735_Canis-lupus-familiaris_2002_Afghanistan-Kabul_NA_NA;yes;no;no
JX987736;N gene;2004;Middle East;Afghanistan;Kabul city;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Arctic AL1;JX987736_Canis-lupus-familiaris_2004_Afghanistan-Kabul_NA_NA;yes;no;no
